gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
BSG	P35613	False	BASI_HUMAN		CPI-SS0E2453044	0.0069	0.0287	0.0174	0.0242	0.0181	0.0315	0.0237	0.0081	0.0544	0.3547	0.2406	0.3528	0.4749	0.2124	0.0763	0.0388	0.0212	0.0215	0.0275	0.0534	0.0562	0.0246	0.0498	0.0246	0.0274	0.0223	0.0481	0.1575	0.5312	0.0389	0.0594	0.0365	0.0285	0.022	0.0147
PROKR1	Q8TCW9	False	PKR1_HUMAN		CPI-SS09F635449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROKR2	Q8NFJ6	False	PKR2_HUMAN		CPI-SS0AEED3EB0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGIR	P43119	False	PI2R_HUMAN		CPI-CS09A35DD21	0.0	0.0069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0048	0.0	0.0	0.0	0.0	0.0	0.0
PTGDR	Q13258	False	PD2R_HUMAN		CPI-CS0FADCFDB9	0.0064	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0157	0.0025	0.0159	0.0	0.0128	0.01	0.0484	0.0	0.0	0.0	0.0	0.0075	0.0	0.0019	0.0	0.0	0.08	0.0294	0.0	0.0
PTGFR	P43088	False	PF2R_HUMAN		CPI-CS058DED3AA	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123	0.0496	0.0279	0.0049	0.0057	0.0515	0.0665	0.0174	0.022	0.0215	0.0103	0.0623	0.0	0.0026	0.0074	0.0058	0.0191	0.0	0.0	0.0186	0.0	0.0
PTGFR	P43088	False	PF2R_HUMAN		CPI-CS08EDCA6A3	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123	0.0496	0.0279	0.0049	0.0057	0.0515	0.0665	0.0174	0.022	0.0215	0.0103	0.0623	0.0	0.0026	0.0074	0.0058	0.0191	0.0	0.0	0.0186	0.0	0.0
PTGFR	P43088	False	PF2R_HUMAN		CPI-CS09B28AAF8	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123	0.0496	0.0279	0.0049	0.0057	0.0515	0.0665	0.0174	0.022	0.0215	0.0103	0.0623	0.0	0.0026	0.0074	0.0058	0.0191	0.0	0.0	0.0186	0.0	0.0
PTGER1	P34995	False	PE2R1_HUMAN		CPI-CS09DCEBC2B	0.0	0.003	0.0	0.0021	0.0007	0.0041	0.0	0.0	0.0	0.0	0.0002	0.0	1e-04	0.0	0.0	0.0014	0.0	0.0031	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0053	0.0	0.0	0.0
PTGER1	P34995	False	PE2R1_HUMAN		CPI-CS0DEB18CB6	0.0	0.003	0.0	0.0021	0.0007	0.0041	0.0	0.0	0.0	0.0	0.0002	0.0	1e-04	0.0	0.0	0.0014	0.0	0.0031	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0053	0.0	0.0	0.0
PTGER1	P34995	False	PE2R1_HUMAN		CPI-CS059CF7CAA	0.0	0.003	0.0	0.0021	0.0007	0.0041	0.0	0.0	0.0	0.0	0.0002	0.0	1e-04	0.0	0.0	0.0014	0.0	0.0031	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0053	0.0	0.0	0.0
PTGER2	P43116	False	PE2R2_HUMAN		CPI-CS0F0453B03	0.0178	0.0025	0.0	0.0019	0.0031	0.003	0.0276	0.0024	0.0	0.0261	0.0	0.0048	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0017	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
PTGER2	P43116	False	PE2R2_HUMAN		CPI-CS0086A177F	0.0178	0.0025	0.0	0.0019	0.0031	0.003	0.0276	0.0024	0.0	0.0261	0.0	0.0048	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0017	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
PTGER2	P43116	False	PE2R2_HUMAN		CPI-CS000F037BD	0.0178	0.0025	0.0	0.0019	0.0031	0.003	0.0276	0.0024	0.0	0.0261	0.0	0.0048	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0017	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
PTGER3	P43115	False	PE2R3_HUMAN		CPI-CS080C76630	0.0	0.0074	0.0172	0.0021	0.0029	0.0049	0.0155	0.0022	0.0	0.0	0.0049	0.0079	0.0029	0.0092	0.0035	0.003	0.0091	0.0009	0.0324	0.0097	0.0069	0.0	0.0106	0.005	0.0042	0.0	0.0151	0.0	0.0	0.0097	0.0659	0.0024	0.0027	0.0049	0.0385
PTGER3	P43115	False	PE2R3_HUMAN		CPI-CS0F721837F	0.0	0.0074	0.0172	0.0021	0.0029	0.0049	0.0155	0.0022	0.0	0.0	0.0049	0.0079	0.0029	0.0092	0.0035	0.003	0.0091	0.0009	0.0324	0.0097	0.0069	0.0	0.0106	0.005	0.0042	0.0	0.0151	0.0	0.0	0.0097	0.0659	0.0024	0.0027	0.0049	0.0385
PTGER3	P43115	False	PE2R3_HUMAN		CPI-CS0C9671CB6	0.0	0.0074	0.0172	0.0021	0.0029	0.0049	0.0155	0.0022	0.0	0.0	0.0049	0.0079	0.0029	0.0092	0.0035	0.003	0.0091	0.0009	0.0324	0.0097	0.0069	0.0	0.0106	0.005	0.0042	0.0	0.0151	0.0	0.0	0.0097	0.0659	0.0024	0.0027	0.0049	0.0385
PTGER4	P35408	False	PE2R4_HUMAN		CPI-CS023F349AF	0.0535	0.0363	0.0691	0.0133	0.0224	0.0126	0.0782	0.0408	0.0477	0.0	0.0063	0.0101	0.0047	0.0077	0.0	0.0016	0.0037	0.0082	0.0063	0.015	0.0024	0.0028	0.0044	0.0027	0.0103	0.0	0.0029	0.0087	0.0018	0.0073	0.0	0.0055	0.0057	0.0022	0.0081
PTGER4	P35408	False	PE2R4_HUMAN		CPI-CS08E678B9D	0.0535	0.0363	0.0691	0.0133	0.0224	0.0126	0.0782	0.0408	0.0477	0.0	0.0063	0.0101	0.0047	0.0077	0.0	0.0016	0.0037	0.0082	0.0063	0.015	0.0024	0.0028	0.0044	0.0027	0.0103	0.0	0.0029	0.0087	0.0018	0.0073	0.0	0.0055	0.0057	0.0022	0.0081
PTGER4	P35408	False	PE2R4_HUMAN		CPI-CS036B95798	0.0535	0.0363	0.0691	0.0133	0.0224	0.0126	0.0782	0.0408	0.0477	0.0	0.0063	0.0101	0.0047	0.0077	0.0	0.0016	0.0037	0.0082	0.0063	0.015	0.0024	0.0028	0.0044	0.0027	0.0103	0.0	0.0029	0.0087	0.0018	0.0073	0.0	0.0055	0.0057	0.0022	0.0081
PTH1R	Q03431	False	PTH1R_HUMAN		CPI-SS0483CE4ED	0.0	0.0027	0.0	0.0034	0.0003	0.0	0.0	0.0	0.0	0.0289	0.0081	0.0039	0.0005	0.0	0.0114	0.0142	0.0091	0.0166	0.0	0.0	0.0124	0.0271	0.0	0.0042	0.0026	0.0	0.02	0.0	0.0173	0.1304	0.0401	0.0046	0.0002	0.0016	0.0024
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS012B216F6	0.0115	0.0041	0.0	0.0017	0.0029	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.005	0.0008	0.0062	0.0125	0.0054	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0034	0.0	0.0962
CD22	P20273	False	CD22_HUMAN		CPI-SS0CBC7840D	0.0748	0.0707	0.051	0.0202	0.0315	0.0466	0.0292	0.0324	0.0514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245	0.0025	0.0	0.0	0.0	0.0	0.0	0.0
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	0.0739	0.0287	0.0332	0.0081	0.0166	0.0029	0.1277	0.9412	0.1122	0.0	0.008	0.0	0.0107	0.0025	0.0	0.0022	0.0151	0.0	0.0	0.0099	0.0089	0.0	0.0	0.0015	0.0	0.0	0.0096	0.0114	0.05	0.001	0.0	0.0	0.0	0.0013	0.0
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS09C4AEB2C	0.003	0.0	0.0	0.0	0.0017	0.0005	0.0	0.0	0.0	0.0	0.0003	0.0	0.0012	0.0	0.0	0.0007	0.0002	0.0012	0.0	0.0	0.0026	0.0	0.0	0.0046	0.0	0.0	0.0052	0.0	0.0039	0.0006	0.0	0.0029	0.0122	0.0085	0.0
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS0EB57E889	0.003	0.0	0.0	0.0	0.0017	0.0005	0.0	0.0	0.0	0.0	0.0003	0.0	0.0012	0.0	0.0	0.0007	0.0002	0.0012	0.0	0.0	0.0026	0.0	0.0	0.0046	0.0	0.0	0.0052	0.0	0.0039	0.0006	0.0	0.0029	0.0122	0.0085	0.0
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS0DE19DA51	0.003	0.0	0.0	0.0	0.0017	0.0005	0.0	0.0	0.0	0.0	0.0003	0.0	0.0012	0.0	0.0	0.0007	0.0002	0.0012	0.0	0.0	0.0026	0.0	0.0	0.0046	0.0	0.0	0.0052	0.0	0.0039	0.0006	0.0	0.0029	0.0122	0.0085	0.0
LRFN5	Q96NI6	False	LRFN5_HUMAN		CPI-SS00D3FBCB5	0.3682	0.3371	0.3455	0.5767	0.3509	0.4468	0.413	0.3456	0.2432	0.0	0.2581	0.5595	0.3575	0.3072	0.3018	0.3644	0.3089	0.2671	0.403	0.3164	0.2644	0.1863	0.4345	0.226	0.4342	0.292	0.4879	0.3177	0.5003	0.4668	0.3332	0.2891	0.2699	1.5384	0.9207
LRFN5	Q96NI6	False	LRFN5_HUMAN		CPI-SS0F13AF9A5	0.3682	0.3371	0.3455	0.5767	0.3509	0.4468	0.413	0.3456	0.2432	0.0	0.2581	0.5595	0.3575	0.3072	0.3018	0.3644	0.3089	0.2671	0.403	0.3164	0.2644	0.1863	0.4345	0.226	0.4342	0.292	0.4879	0.3177	0.5003	0.4668	0.3332	0.2891	0.2699	1.5384	0.9207
LRFN5	Q96NI6	False	LRFN5_HUMAN		CPI-SS03262D418	0.3682	0.3371	0.3455	0.5767	0.3509	0.4468	0.413	0.3456	0.2432	0.0	0.2581	0.5595	0.3575	0.3072	0.3018	0.3644	0.3089	0.2671	0.403	0.3164	0.2644	0.1863	0.4345	0.226	0.4342	0.292	0.4879	0.3177	0.5003	0.4668	0.3332	0.2891	0.2699	1.5384	0.9207
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0DDF6C456	0.0	0.0184	0.0215	0.0241	0.0249	0.0278	0.0249	0.0155	0.0	0.0	0.0232	0.0322	0.0257	0.0257	0.0	0.0104	0.0045	0.0076	0.0057	0.0	0.0067	0.0013	0.0196	0.0115	0.0093	0.0	0.0221	0.0264	0.0292	0.0099	0.0011	0.0039	0.0125	0.117	0.0329
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0AC3CE834	0.0	0.0184	0.0215	0.0241	0.0249	0.0278	0.0249	0.0155	0.0	0.0	0.0232	0.0322	0.0257	0.0257	0.0	0.0104	0.0045	0.0076	0.0057	0.0	0.0067	0.0013	0.0196	0.0115	0.0093	0.0	0.0221	0.0264	0.0292	0.0099	0.0011	0.0039	0.0125	0.117	0.0329
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0CD0854FD	0.0	0.0184	0.0215	0.0241	0.0249	0.0278	0.0249	0.0155	0.0	0.0	0.0232	0.0322	0.0257	0.0257	0.0	0.0104	0.0045	0.0076	0.0057	0.0	0.0067	0.0013	0.0196	0.0115	0.0093	0.0	0.0221	0.0264	0.0292	0.0099	0.0011	0.0039	0.0125	0.117	0.0329
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS0BD5DC77B	0.5822	0.7173	0.8971	1.1559	0.8259	0.9677	0.8726	0.7846	0.8579	0.2177	0.6862	1.2266	0.8414	0.7975	0.553	0.8622	0.5565	0.752	0.878	0.7779	0.6119	0.6503	0.8533	0.4272	0.958	0.4828	1.0372	0.5753	0.9224	0.8665	0.627	0.6175	0.6229	1.3554	1.5342
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS0D4C69A69	0.5822	0.7173	0.8971	1.1559	0.8259	0.9677	0.8726	0.7846	0.8579	0.2177	0.6862	1.2266	0.8414	0.7975	0.553	0.8622	0.5565	0.752	0.878	0.7779	0.6119	0.6503	0.8533	0.4272	0.958	0.4828	1.0372	0.5753	0.9224	0.8665	0.627	0.6175	0.6229	1.3554	1.5342
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS06C20661D	0.5822	0.7173	0.8971	1.1559	0.8259	0.9677	0.8726	0.7846	0.8579	0.2177	0.6862	1.2266	0.8414	0.7975	0.553	0.8622	0.5565	0.752	0.878	0.7779	0.6119	0.6503	0.8533	0.4272	0.958	0.4828	1.0372	0.5753	0.9224	0.8665	0.627	0.6175	0.6229	1.3554	1.5342
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS08675109C	0.5822	0.7173	0.8971	1.1559	0.8259	0.9677	0.8726	0.7846	0.8579	0.2177	0.6862	1.2266	0.8414	0.7975	0.553	0.8622	0.5565	0.752	0.878	0.7779	0.6119	0.6503	0.8533	0.4272	0.958	0.4828	1.0372	0.5753	0.9224	0.8665	0.627	0.6175	0.6229	1.3554	1.5342
SLITRK1	Q96PX8	False	SLIK1_HUMAN		CPI-SS0E4DCF694	0.0178	0.0243	0.0082	0.0351	0.0109	0.0265	0.0074	0.0216	0.0183	0.0	0.0123	0.0112	0.0321	0.003	0.0	0.0176	0.0092	0.0168	0.0108	0.0204	0.0131	0.0	0.005	0.005	0.0268	0.0	0.028	0.0858	0.0139	0.0295	0.0166	0.0167	0.0067	0.0214	0.0524
SLITRK1	Q96PX8	False	SLIK1_HUMAN		CPI-SS06602B42B	0.0178	0.0243	0.0082	0.0351	0.0109	0.0265	0.0074	0.0216	0.0183	0.0	0.0123	0.0112	0.0321	0.003	0.0	0.0176	0.0092	0.0168	0.0108	0.0204	0.0131	0.0	0.005	0.005	0.0268	0.0	0.028	0.0858	0.0139	0.0295	0.0166	0.0167	0.0067	0.0214	0.0524
SLITRK2	Q9H156	False	SLIK2_HUMAN		CPI-SS0620B49D4	0.0088	0.01	0.0	0.0028	0.0035	0.002	0.0	0.0044	0.012	0.0	0.0004	0.0002	0.0046	0.0102	0.0025	0.0033	0.0	0.0012	0.0	0.0	0.0073	0.0	0.0	0.0019	0.0053	0.0	0.0	0.0	0.0046	0.0072	0.0	0.0067	0.0087	0.0023	0.0117
SLITRK2	Q9H156	False	SLIK2_HUMAN		CPI-SS03ACF41DF	0.0088	0.01	0.0	0.0028	0.0035	0.002	0.0	0.0044	0.012	0.0	0.0004	0.0002	0.0046	0.0102	0.0025	0.0033	0.0	0.0012	0.0	0.0	0.0073	0.0	0.0	0.0019	0.0053	0.0	0.0	0.0	0.0046	0.0072	0.0	0.0067	0.0087	0.0023	0.0117
SLITRK4	Q8IW52	False	SLIK4_HUMAN		CPI-SS08AFCDA64	0.0042	0.0017	0.0093	0.0067	0.0071	0.0139	0.0198	0.0099	0.0	0.0	0.0063	0.0	0.0077	0.0053	0.0074	0.02	0.0062	0.0093	0.0139	0.005	0.0072	0.004	0.021	0.0078	0.0066	0.0	0.0177	0.0	0.0117	0.0086	0.035	0.0062	0.0137	0.0234	0.0294
SLITRK4	Q8IW52	False	SLIK4_HUMAN		CPI-SS0AE6D82FF	0.0042	0.0017	0.0093	0.0067	0.0071	0.0139	0.0198	0.0099	0.0	0.0	0.0063	0.0	0.0077	0.0053	0.0074	0.02	0.0062	0.0093	0.0139	0.005	0.0072	0.004	0.021	0.0078	0.0066	0.0	0.0177	0.0	0.0117	0.0086	0.035	0.0062	0.0137	0.0234	0.0294
SLITRK5	O94991	False	SLIK5_HUMAN		CPI-SS02C8BAA32	0.0	0.0052	0.0121	0.0101	0.0074	0.0042	0.0081	0.0	0.0073	0.0	0.0045	0.0151	0.007	0.0	0.0149	0.0017	0.0047	0.0	0.0112	0.0089	0.0054	0.0	0.0116	0.0028	0.0076	0.0	0.0064	0.0	0.0083	0.0159	0.029	0.0018	0.0066	0.0341	0.0324
SLITRK6	Q9H5Y7	False	SLIK6_HUMAN		CPI-SS09C1364FD	0.0125	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073	0.0	0.0022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	0.0072	0.0338	0.0	0.0033	0.0007	0.0012	0.0883	0.0028	0.0	0.0	0.0	0.0	0.0036	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0061	0.1298	0.002	0.0	0.0	0.0	0.0	0.0032	0.0
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	0.0	0.0094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.0	0.0	0.0028	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0E14458C9	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0BA232458	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00661A3A4	0.036	0.0087	0.0035	0.0353	0.0253	0.0377	0.0253	0.0199	0.0288	0.0	0.0115	0.0381	0.0161	0.0125	0.0026	0.0219	0.0152	0.0073	0.0527	0.0079	0.0108	0.0092	0.117	0.0121	0.0328	0.0	0.0204	0.0	0.0391	0.0209	0.0	0.0096	0.0155	0.1128	0.0922
NECTIN4	Q96NY8	False	PVRL4_HUMAN		CPI-SS01E0F2D2C	0.0222	0.0119	0.0558	0.0127	0.0277	0.0118	0.0	0.0114	0.0	0.0	0.002	0.0	0.0058	0.0049	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0024	0.0	0.0	0.0	0.0017	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS042FCC9BE	0.0176	0.0235	0.0124	0.0133	0.0148	0.0172	0.0	0.0154	0.013	0.0	0.04	0.0166	0.0268	0.0	0.0311	0.004	0.0136	0.003	0.0088	0.0101	0.0048	0.0051	0.0138	0.0031	0.0	0.0157	0.0027	0.0	0.0063	0.007	0.0	0.0231	0.011	0.0	0.0
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS0CDEE4A57	0.1447	0.1373	0.1184	0.1373	0.1602	0.1468	0.0197	0.3018	0.0348	0.0	0.0111	0.0	0.0038	0.037	0.0216	0.0038	0.0049	0.0056	0.0165	0.0	0.0	0.0687	0.0231	0.0042	0.0213	0.0	0.0061	0.0438	0.0059	0.0	0.0108	0.038	0.1128	0.0138	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.0	0.0	0.0078	0.0058	0.0055	0.0036	0.0	0.0032	0.0	0.0241	0.0039	0.0	0.0039	0.0031	0.0	0.0064	0.0	0.0036	0.0042	0.0095	0.0081	0.0	0.0129	0.002	0.0	0.0	0.0067	0.0	0.0169	0.0	0.0	0.0017	0.0035	0.0	0.0039
RXFP3	Q9NSD7	False	RL3R1_HUMAN		CPI-SS074617975	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0117	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0
LRP8	Q14114	False	LRP8_HUMAN		CPI-SS0AD2A36FE	0.0	0.0041	0.0206	0.0112	0.0097	0.01	0.0194	0.0125	0.0	0.2137	0.015	0.0772	0.0629	0.0299	0.0	0.0082	0.0047	0.0034	0.0191	0.0	0.0053	0.0025	0.0062	0.0066	0.0101	0.0	0.0119	0.0451	0.0346	0.0045	0.0	0.0035	0.0074	0.1014	0.1446
VLDLR	P98155	False	VLDLR_HUMAN		CPI-SS06DF3325D	0.0086	0.0187	0.0138	0.037	0.0285	0.0248	0.0368	0.0467	0.0122	0.0	0.0227	0.0334	0.0172	0.0413	0.0184	0.0227	0.0136	0.0172	0.0232	0.0284	0.0147	0.022	0.0271	0.0126	0.0311	0.0032	0.0445	0.0434	0.036	0.0367	0.0383	0.0194	0.0102	0.0332	0.1053
STRA6	Q9BX79	False	STRA6_HUMAN		CPI-SS0ABEE4D3D	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043	0.01	0.0331	0.0	0.0623	0.0023	0.0148	0.0	0.0	0.1817	0.0068	0.0146	0.0	0.0018	0.0044	0.0	0.0107	0.0	0.0265	0.0	0.0167	0.045	0.0088	0.0	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.0127	0.0617	0.0598	0.0639	0.0448	0.0486	0.0307	0.0667	0.0926	0.0925	0.0639	0.1339	0.0773	0.0295	0.3875	0.4706	0.4933	0.4982	0.2211	0.1783	0.4576	0.3225	0.2914	0.6205	0.2112	0.3464	0.3079	0.3804	0.1715	0.0836	0.0843	0.1911	0.1558	0.1038	0.2507
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.0127	0.0617	0.0598	0.0639	0.0448	0.0486	0.0307	0.0667	0.0926	0.0925	0.0639	0.1339	0.0773	0.0295	0.3875	0.4706	0.4933	0.4982	0.2211	0.1783	0.4576	0.3225	0.2914	0.6205	0.2112	0.3464	0.3079	0.3804	0.1715	0.0836	0.0843	0.1911	0.1558	0.1038	0.2507
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0ACAB1835	0.0127	0.0617	0.0598	0.0639	0.0448	0.0486	0.0307	0.0667	0.0926	0.0925	0.0639	0.1339	0.0773	0.0295	0.3875	0.4706	0.4933	0.4982	0.2211	0.1783	0.4576	0.3225	0.2914	0.6205	0.2112	0.3464	0.3079	0.3804	0.1715	0.0836	0.0843	0.1911	0.1558	0.1038	0.2507
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.0127	0.0617	0.0598	0.0639	0.0448	0.0486	0.0307	0.0667	0.0926	0.0925	0.0639	0.1339	0.0773	0.0295	0.3875	0.4706	0.4933	0.4982	0.2211	0.1783	0.4576	0.3225	0.2914	0.6205	0.2112	0.3464	0.3079	0.3804	0.1715	0.0836	0.0843	0.1911	0.1558	0.1038	0.2507
LGR5	O75473	False	LGR5_HUMAN		CPI-SS09B2320BC	0.0	0.0091	0.0151	0.034	0.0128	0.0226	0.0136	0.0086	0.0	0.0	0.0193	0.0487	0.0148	0.0595	0.0128	0.0118	0.012	0.0166	0.05	0.0064	0.0113	0.0	0.0269	0.006	0.0305	0.0	0.0283	0.0	0.0237	0.0233	0.0216	0.0114	0.0149	0.0969	0.0402
LGR5	O75473	False	LGR5_HUMAN		CPI-SS056D0AD0D	0.0	0.0091	0.0151	0.034	0.0128	0.0226	0.0136	0.0086	0.0	0.0	0.0193	0.0487	0.0148	0.0595	0.0128	0.0118	0.012	0.0166	0.05	0.0064	0.0113	0.0	0.0269	0.006	0.0305	0.0	0.0283	0.0	0.0237	0.0233	0.0216	0.0114	0.0149	0.0969	0.0402
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0C3906934	0.0	0.0091	0.0151	0.034	0.0128	0.0226	0.0136	0.0086	0.0	0.0	0.0193	0.0487	0.0148	0.0595	0.0128	0.0118	0.012	0.0166	0.05	0.0064	0.0113	0.0	0.0269	0.006	0.0305	0.0	0.0283	0.0	0.0237	0.0233	0.0216	0.0114	0.0149	0.0969	0.0402
LGR5	O75473	False	LGR5_HUMAN		CPI-SS079CAC99C	0.0	0.0091	0.0151	0.034	0.0128	0.0226	0.0136	0.0086	0.0	0.0	0.0193	0.0487	0.0148	0.0595	0.0128	0.0118	0.012	0.0166	0.05	0.0064	0.0113	0.0	0.0269	0.006	0.0305	0.0	0.0283	0.0	0.0237	0.0233	0.0216	0.0114	0.0149	0.0969	0.0402
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0005	0.0012	0.0	0.0283	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0187	0.0091	0.0	0.0	0.002	0.0049	0.0021	0.0
